"BehaviorSpace results (NetLogo 6.2.2)"
"creative_quick.nlogo"
"levy-msd"
"10/03/2022 17:04:53:331 +0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-30","30"
"[run number]","step-size","num","dist-type","[step]","get-msd","step-size * sqrt ticks"
"4","0.5","100","log-normal","2249","24.85088198341412","23.71181140275875"
"7","0.5","150","log-normal","604","16.174147547422596","12.288205727444508"
"1","0.5","50","log-normal","3336","24.62986003565729","28.879058156387302"
"10","1","50","log-normal","1019","23.550353473443575","31.921779399024736"
"1","0.5","50","log-normal","3337","24.646206665703836","28.883386228072357"
"8","0.5","150","weibull","321","18.865271693214016","8.958236433584458"
"9","0.5","150","cauchy","195","24.390813996634755","6.98212002188447"
"4","0.5","100","log-normal","2250","24.788014404350175","23.717082451262844"
"7","0.5","150","log-normal","605","16.182277176269437","12.298373876248844"
"1","0.5","50","log-normal","3338","24.64985991603866","28.88771365130858"
"1","0.5","50","log-normal","3339","24.615020380833013","28.892040426387332"
"8","0.5","150","weibull","322","18.859747986942967","8.972179222463181"
"1","0.5","50","log-normal","3340","24.543357029768504","28.89636655359978"
"7","0.5","150","log-normal","606","16.30076302785625","12.30853362509117"
"10","1","50","log-normal","1020","23.54368412627461","31.937438845342623"
"1","0.5","50","log-normal","3341","24.547586535170723","28.90069203323685"
"7","0.5","150","log-normal","607","16.290497082431784","12.31868499475492"
"9","0.5","150","cauchy","196","24.64092364865207","7"
"8","0.5","150","weibull","323","18.92276751251069","8.986100377805714"
"1","0.5","50","log-normal","3342","24.330037629423405","28.905016865589268"
"10","1","50","log-normal","1021","23.576809721957734","31.953090617340916"
"1","0.5","50","log-normal","3343","24.322915948729136","28.90934105094753"
"4","0.5","100","log-normal","2251","24.752355172905713","23.722352328552915"
"7","0.5","150","log-normal","608","16.30073122333042","12.328828005937952"
"1","0.5","50","log-normal","3344","24.207964265691434","28.91366458960192"
"9","0.5","150","cauchy","197","24.765619944041806","7.0178344238090995"
"8","0.5","150","weibull","324","18.977596822620956","9"
"10","1","50","log-normal","1022","23.406405896869646","31.96873472629156"
"1","0.5","50","log-normal","3345","24.190549386433588","28.91798748184251"
"10","1","50","log-normal","1023","23.438533100087444","31.984371183438952"
"7","0.5","150","log-normal","609","16.326741254454536","12.338962679253067"
"10","1","50","log-normal","1024","23.36399511893389","32"
"1","0.5","50","log-normal","3346","24.186011745361643","28.922309727959142"
"10","1","50","log-normal","1025","23.388703806593337","32.01562118716424"
"4","0.5","100","log-normal","2252","24.725815845076855","23.727621035409346"
"8","0.5","150","weibull","325","19.018733252627552","9.013878188659973"
"1","0.5","50","log-normal","3347","24.18783630254535","28.926631328241456"
"7","0.5","150","log-normal","610","16.36743483535642","12.349089035228468"
"10","1","50","log-normal","1026","23.501992723069712","32.03123475609393"
"1","0.5","50","log-normal","3348","24.186810982494315","28.930952282978865"
"9","0.5","150","cauchy","198","25.126531047572904","7.035623639735144"
"10","1","50","log-normal","1027","23.623921868122487","32.046840717924134"
"4","0.5","100","log-normal","2253","24.71823175618824","23.732888572611635"
"1","0.5","50","log-normal","3349","24.28646381180032","28.935272592460574"
"10","1","50","log-normal","1028","23.607490873589605","32.0624390837628"
"7","0.5","150","log-normal","611","16.344043992751565","12.359207094308275"
"8","0.5","150","weibull","326","19.028701687960183","9.027735042633894"
"4","0.5","100","log-normal","2254","24.691100670035468","23.73815494093844"
"10","1","50","log-normal","1029","23.68445485742001","32.07802986469088"
"9","0.5","150","cauchy","199","25.20878819381284","7.053367989832942"
"10","1","50","log-normal","1030","23.675724369046833","32.09361307176243"
"4","0.5","100","log-normal","2255","24.64121408854573","23.743420141167533"
"7","0.5","150","log-normal","612","16.316962091859835","12.36931687685298"
"1","0.5","50","log-normal","3350","24.268796235121556","28.939592256975562"
"10","1","50","log-normal","1031","23.75427949970667","32.109188716004645"
"8","0.5","150","weibull","327","19.001790697422795","9.041570660012562"
"10","1","50","log-normal","1032","23.79902482973924","32.12475680841802"
"1","0.5","50","log-normal","3351","24.278946915831554","28.943911276812607"
"4","0.5","100","log-normal","2256","24.63852956355851","23.748684174075834"
"10","1","50","log-normal","1033","23.743074561155623","32.14031735997639"
"7","0.5","150","log-normal","613","16.331655741191874","12.379418403139947"
"1","0.5","50","log-normal","3352","24.27328505868457","28.948229652260256"
"10","1","50","log-normal","1034","23.780549287544765","32.155870381627054"
"4","0.5","100","log-normal","2257","24.561065072525007","23.753947040439407"
"9","0.5","150","cauchy","200","25.140165503643804","7.0710678118654755"
"1","0.5","50","log-normal","3353","24.339061541251574","28.952547383606852"
"8","0.5","150","weibull","328","19.00693833525796","9.055385138137417"
"10","1","50","log-normal","1035","23.815071920403206","32.17141588429082"
"7","0.5","150","log-normal","614","16.371561585089673","12.389511693363866"
"4","0.5","100","log-normal","2258","24.522039061465183","23.759208741033444"
"10","1","50","log-normal","1036","23.70350549046539","32.18695387886216"
"1","0.5","50","log-normal","3354","24.242476829648542","28.956864471140516"
"10","1","50","log-normal","1037","23.88473543832005","32.202484376209235"
"4","0.5","100","log-normal","2259","24.4524343162675","23.76446927663229"
"1","0.5","50","log-normal","3355","24.14435478620202","28.96118091514916"
"10","1","50","log-normal","1038","23.834320842516505","32.218007387174026"
"8","0.5","150","weibull","329","18.9950608930406","9.069178573608527"
"7","0.5","150","log-normal","615","16.349915617863637","12.399596767637245"
"1","0.5","50","log-normal","3356","24.04981057300198","28.965496715920477"
"10","1","50","log-normal","1039","23.907195950977083","32.2335229225724"
"9","0.5","150","cauchy","201","25.0897896913437","7.088723439378913"
"4","0.5","100","log-normal","2260","24.448618010712202","23.769728648009426"
"1","0.5","50","log-normal","3357","24.06017024033699","28.96981187374195"
"10","1","50","log-normal","1040","23.903803029332323","32.2490309931942"
"7","0.5","150","log-normal","616","16.410233242832863","12.409673645990857"
"10","1","50","log-normal","1041","23.877317346926564","32.264531609803356"
"4","0.5","100","log-normal","2261","24.476354155723595","23.77498685593748"
"8","0.5","150","weibull","330","19.034191359731174","9.082951062292475"
"10","1","50","log-normal","1042","23.948458327350824","32.28002478313795"
"1","0.5","50","log-normal","3358","24.03600654190217","28.97412638890084"
"4","0.5","100","log-normal","2262","24.467766026213308","23.78024390118823"
"10","1","50","log-normal","1043","24.073749960225744","32.29551052391029"
"7","0.5","150","log-normal","617","16.420595147373508","12.419742348374221"
"9","0.5","150","cauchy","202","25.248404494087435","7.106335201775948"
"1","0.5","50","log-normal","3359","24.114738580446524","28.978440261684202"
"10","1","50","log-normal","1044","23.86948772156242","32.31098884280702"
"8","0.5","150","weibull","331","18.95013035911611","9.096702699330127"
"4","0.5","100","log-normal","2263","24.5423730857656","23.785499784532593"
"1","0.5","50","log-normal","3360","24.065053945527474","28.982753492378876"
"10","1","50","log-normal","1045","23.871857865296686","32.32645975048923"
"7","0.5","150","log-normal","618","16.454254608165375","12.429802894656053"
"1","0.5","50","log-normal","3361","24.0126890934648","28.98706608127149"
"10","1","50","log-normal","1046","23.91099143065386","32.341923257592455"
"4","0.5","100","log-normal","2264","24.524475677469454","23.790754506740637"
"1","0.5","50","log-normal","3362","23.938469287230717","28.991378028648448"
"10","1","50","log-normal","1047","23.832709303456586","32.357379374726875"
"8","0.5","150","weibull","332","18.975405947537368","9.1104335791443"
"4","0.5","100","log-normal","2265","24.502541736394157","23.79600806858159"
"7","0.5","150","log-normal","619","16.467190889272292","12.439855304624729"
"10","1","50","log-normal","1048","23.8314777292656","32.37282811247729"
"10","1","50","log-normal","1049","23.757710583758705","32.38826948140329"
"4","0.5","100","log-normal","2266","24.550368763583965","23.80126047082381"
"10","1","50","log-normal","1050","23.77061413746514","32.4037034920393"
"1","0.5","50","log-normal","3363","23.942940304554426","28.99568933479596"
"9","0.5","150","cauchy","203","25.164582144760647","7.123903424387503"
"8","0.5","150","weibull","333","18.924380176378634","9.12414379544733"
"10","1","50","log-normal","1051","23.711791220133723","32.41913015489465"
"4","0.5","100","log-normal","2267","24.53965125265485","23.806511714234826"
"1","0.5","50","log-normal","3364","23.890242486261442","29"
"10","1","50","log-normal","1052","23.748237104957635","32.43454948045371"
"4","0.5","100","log-normal","2268","24.53150877838955","23.811761799581316"
"10","1","50","log-normal","1053","23.727328321288294","32.449961479175904"
"10","1","50","log-normal","1054","23.721035253519585","32.46536616149585"
"8","0.5","150","weibull","334","18.966581446516244","9.137833441248533"
"1","0.5","50","log-normal","3365","23.763139250914747","29.004310024546353"
"4","0.5","100","log-normal","2269","24.429482552421536","23.817010727629107"
"10","1","50","log-normal","1055","23.881582249045177","32.48076353782343"
"1","0.5","50","log-normal","3366","23.614768609836652","29.008619408720573"
"10","1","50","log-normal","1056","23.86193891994581","32.49615361854384"
"4","0.5","100","log-normal","2270","24.36461190070621","23.822258499143192"
"1","0.5","50","log-normal","3367","23.60444192230591","29.012928152808016"
"10","1","50","log-normal","1057","23.65628532285448","32.51153641401772"
"9","0.5","150","cauchy","204","25.215405357503776","7.14142842854285"
"8","0.5","150","weibull","335","19.047943123726643","9.151502608861563"
"4","0.5","100","log-normal","2271","24.317895166435616","23.82750511488771"
"1","0.5","50","log-normal","3368","23.56537760339411","29.017236257093817"
"10","1","50","log-normal","1058","23.65124524277636","32.526911934581186"
"1","0.5","50","log-normal","3369","23.54101361274724","29.0215437218629"
"10","1","50","log-normal","1059","23.687157142428642","32.54228019054596"
"4","0.5","100","log-normal","2272","24.295189672327552","23.83275057562597"
"10","1","50","log-normal","1060","23.632014960231707","32.55764119219941"
"1","0.5","50","log-normal","3370","23.51975139698216","29.025850547399983"
"7","0.5","150","log-normal","620","16.463821360300518","12.449899597988733"
"10","1","50","log-normal","1061","23.74145562583848","32.57299494980466"
"8","0.5","150","weibull","336","18.94207934645496","9.16515138991168"
"9","0.5","150","cauchy","205","25.493858117921715","7.158910531638177"
"4","0.5","100","log-normal","2273","24.321371103463633","23.837994882120434"
"10","1","50","log-normal","1062","23.831913445735836","32.58834147360065"
"1","0.5","50","log-normal","3371","23.46143101344502","29.03015673398957"
"10","1","50","log-normal","1063","23.669072923739872","32.60368077380221"
"4","0.5","100","log-normal","2274","24.3018128257186","23.843238035132728"
"7","0.5","150","log-normal","621","16.506210854097827","12.459935794377111"
"1","0.5","50","log-normal","3372","23.510635304608424","29.03446228191595"
"10","1","50","log-normal","1064","23.821261779701192","32.61901286060018"
"4","0.5","100","log-normal","2275","24.346521043201655","23.84848003542364"
"1","0.5","50","log-normal","3373","23.369648526695357","29.038767191463208"
"10","1","50","log-normal","1065","23.73923787621301","32.63433774416144"
"7","0.5","150","log-normal","622","16.585942084906023","12.469963913339926"
"10","1","50","log-normal","1066","23.78353155752712","32.64965543462902"
"8","0.5","150","weibull","337","19.085832675759058","9.17877987534291"
"4","0.5","100","log-normal","2276","24.34512001701684","23.853720883753127"
"1","0.5","50","log-normal","3374","23.403498650877143","29.04307146291521"
"10","1","50","log-normal","1067","23.647213012646972","32.66496594212215"
"9","0.5","150","cauchy","206","25.566751185511208","7.176350047203662"
"10","1","50","log-normal","1068","23.665704282185335","32.68026927673638"
"1","0.5","50","log-normal","3375","23.48503768168366","29.047375096555626"
"4","0.5","100","log-normal","2277","24.383944168474773","23.8589605808803"
"7","0.5","150","log-normal","623","16.641091422635277","12.479983974348684"
"10","1","50","log-normal","1069","23.741831334166704","32.69556544854363"
"1","0.5","50","log-normal","3376","23.56859452580065","29.0516780926679"
"8","0.5","150","weibull","338","19.20372530697631","9.192388155425117"
"10","1","50","log-normal","1070","23.816926949743156","32.71085446759225"
"1","0.5","50","log-normal","3377","23.650678311769788","29.055980451535273"
"4","0.5","100","log-normal","2278","24.350780351385875","23.86419912756345"
"10","1","50","log-normal","1071","23.856320560367184","32.72613634390714"
"7","0.5","150","log-normal","624","16.683091921916294","12.489995996796797"
"1","0.5","50","log-normal","3378","23.610744657241238","29.06028217344078"
